time,r,cor,ior,sor
265,1.9128442572523419,0.36287668666409995,0.34159996446913415,
266,1.9302435262558744,0.3661343259835659,0.3453070615243264,
267,1.9476640437570556,0.3693485062291192,0.34896167330516026,
268,1.9651005032974984,0.372519140181274,0.3525639062900474,
269,1.9825475935627166,0.37564616904181425,0.3561138943536769,
270,1.9999999999999998,0.37872956075928904,0.35961179679779254,0.3856
271,2.017452406437283,0.38176930841356455,0.3630577964740563,
272,2.034899496702501,0.3847654286593607,0.3664520979962758,
273,2.0523359562429437,0.38771796022844884,0.36979492603921066,
274,2.069756473744125,0.39062696248997664,0.37308652372112766,
275,2.0871557427476577,0.3934925140681938,0.3763271510672401,
276,2.104528463267653,0.39631471151669556,0.37951708355115954,
277,2.1218693434051477,0.3990936680481548,0.3826566107114886,
278,2.1391731009600656,0.4018295123184009,0.3857460348406985,
279,2.1564344650402307,0.4045223872635967,0.38878566974346196,
280,2.17364817766693,0.40717244898919447,0.39177583956164846,
281,2.1908089953765444,0.4097798657092691,0.394716877663227,
282,2.2079116908177587,0.412344816734791,0.39760912559238565,
283,2.224951054343865,0.4148674915093493,0.4004529320782189,
284,2.2419218955996674,0.41734808869081336,0.4032486520994036,
285,2.258819045102521,0.4197868152774036,0.4059966460023573,
286,2.2756373558169996,0.42218388577662724,0.4086972786704216,
287,2.2923717047227368,0.4245395214155414,0.4113509187417085,
288,2.3090169943749475,0.42685394939080523,0.4139579378733035,
289,2.3255681544571565,0.42912740215699796,0.41651871004960367,
290,2.342020143325668,0.4313601167516972,0.41903361093263886,
291,2.3583679495452996,0.4335523341558298,0.4215030172523049,
292,2.374606593415912,0.4357042986878369,0.4239273062345065,
293,2.3907311284892736,0.43781625743022395,0.4263068550652924,
294,2.4067366430758006,0.439888459687094,0.42864204038912956,
295,2.4226182617406997,0.4419211564712981,0.43093323783954157,
296,2.4383711467890774,0.44391460001987676,0.4331808216004114,
297,2.4539904997395467,0.44586904333649485,0.43538516399631166,
298,2.4694715627858903,0.44778473975961824,0.43754663511030456,
299,2.4848096202463363,0.44966194255521363,0.4396656024277096,
300,2.5,0.4515009045327967,0.4417424305044161,0.4506
301,2.5150380749100543,0.45330187768368996,0.4437774806583675,
302,2.5299192642332047,0.45506511284039214,0.4457711106829208,
303,2.5446390350150265,0.4567908593560019,0.44772367458083046,
304,2.559192903470746,0.45847936480267454,0.4496355223176747,
305,2.573576436351046,0.4601308746881315,0.4515069995935929,
306,2.587785252292473,0.46174563218928144,0.4533384476322586,
307,2.601815023152048,0.46332387790204344,0.45513020298606227,
308,2.6156614753256586,0.4648658496065057,0.4568825973565316,
309,2.6293203910498377,0.46637178204658686,0.4585959574290629,
310,2.6427876096865393,0.46784190672339865,0.4602706047210828,
311,2.656059028990507,0.4692764517015465,0.46190685544280413,
312,2.669130606358858,0.4706756414276371,0.4635050203697841,
313,2.681998360062498,0.4720396965602907,0.4650654047265315,
314,2.694658370458997,0.47336883381098876,0.466588308080445,
315,2.7071067811865475,0.47466326579512225,0.46807402424541283,
316,2.719339800338651,0.4759232008926218,0.46952284119442583,
317,2.7313537016191707,0.47714884311759426,0.4709350409805974,
318,2.7431448254773945,0.47834039199640543,0.47231089966601775,
319,2.754709580222772,0.47949804245367994,0.4736506872578925,
320,2.766044443118978,0.48062198470571194,0.4749546676514565,
321,2.7771459614569705,0.48171240416080546,0.4762230985791674,
322,2.7880107536067213,0.482769481326084,0.47745623156572636,
323,2.798635510047293,0.4837933917203332,0.4786543118884838,
324,2.8090169943749475,0.484784305792459,0.47981757854281876,
325,2.8191520442889915,0.48574238884516563,0.480946264212111,
326,2.829037572555041,0.4866678009634749,0.48204059524192483,
327,2.838670567945424,0.4875606969477295,0.4831007916180748,
328,2.8480480961564254,0.4884212262507355,0.48412706694823027,
329,2.857167300702112,0.48924953291872225,0.48511962844676554,
330,2.8660254037844384,0.49004575553580876,0.48607867692255335,0.4954
331,2.874619707139396,0.49081002717168043,0.48700440676943657,
332,2.882947592858927,0.4915424753322026,0.48789700595911584,
333,2.891006524188368,0.49224322191269587,0.48875665603621504,
334,2.8987940462991673,0.4929123831536286,0.4895835321152915,
335,2.9063077870366496,0.4935500695984807,0.4903778028795817,
336,2.9135454576426008,0.4941563860535511,0.49113963058128024,
337,2.92050485345244,0.49473143154949306,0.49186917104316025,
338,2.9271838545667874,0.49527529930436615,0.49256657366136264,
339,2.9335804264972016,0.495788076688013,0.49323198140918717,
340,2.9396926207859084,0.49626984518756856,0.4938655308417263,
341,2.9455185755993165,0.49672068037392664,0.49446735210120335,
342,2.9510565162951536,0.4971406518689912,0.4950375689228726,
343,2.9563047559630355,0.49752982331355394,0.4955762986413618,
344,2.961261695938319,0.49788825233563977,0.4960836521973337,
345,2.965925826289068,0.49821599051917687,0.4965597341443574,
346,2.9702957262759964,0.4985130833728484,0.49700464265589667,
347,2.9743700647852354,0.4987795702989946,0.4974184695323072,
348,2.9781476007338057,0.4990154845624348,0.4978013002077681,
349,2.9816271834476638,0.4992208532590899,0.4981532137570638,
350,2.984807753012208,0.4993956972842868,0.49847428290214046,
