time,log10_antibodies_mean,log10_antibodies_median,log10_antibodies_95ci_lower,log10_antibodies_95ci_upper,susceptibility_mean,susceptibility_median,susceptibility_95ci_lower,susceptibility_95ci_upper
33,3.4128389023455994,3.4134884314331995,2.807711359190964,4.014621595091632,0.2524076024375986,0.21724157594849877,0.04127580507120779,0.6447623384866432
34,3.409142715412359,3.4100747087674996,2.801654489718573,4.011753720557148,0.2543318600321289,0.21904649673510967,0.041629055650223325,0.6490511523804262
35,3.405710901483882,3.406891757901922,2.796942590340081,4.0091582839940925,0.25613446812336377,0.22073909968436337,0.04195124012359938,0.652371083704084
36,3.402021869826867,3.4031339492980486,2.7918472664871485,4.005972957794637,0.2580744585911004,0.22274943554830712,0.042349909869663985,0.6559445551482173
37,3.398076427781186,3.3993461534517615,2.787448468509923,4.002803875676812,0.26015202914315416,0.2247890109488626,0.04275013838868663,0.6590154353158472
38,3.394355503768088,3.39607830197669,2.7822137530868827,3.9990789027229403,0.26212631890504456,0.226559223757648,0.043225192799607924,0.6626525448288803
39,3.390752988167174,3.3927157174822926,2.7770761813575433,3.9955336392240564,0.26405226010653116,0.22839102640689593,0.043682004014094465,0.6662035400584787
40,3.386945977797911,3.3891175035382153,2.7717013960501458,3.9914557407448052,0.2660911909313635,0.23036271428943403,0.04421314482679988,0.6698984218785707
41,3.3830209081893488,3.385075895977071,2.765962037534495,3.988348683686966,0.26819888878134646,0.23259155008331567,0.044621963806170596,0.6738208892808393
42,3.3792925820155113,3.3818693005183804,2.761632388185539,3.9858276856548014,0.27021569535453893,0.23437056239827786,0.04495631634819898,0.6767639309250583
43,3.375548831537008,3.3780132565266867,2.756640170776603,3.9818933551297655,0.2722499977569421,0.2365223603172229,0.04548288811288316,0.6801400400075379
44,3.371615632920934,3.374162640153985,2.751118099812149,3.977187691217872,0.27439173216191903,0.2386846961042587,0.046120411270369525,0.6838526082320248
45,3.3676758790084467,3.369853813731507,2.747350285379355,3.973899080313868,0.2765475203437767,0.24112038512019712,0.04657099461602374,0.6863723967260043
46,3.3639321747737116,3.366612504552217,2.743448772329426,3.9707756016599673,0.2786094974759333,0.24296377484852233,0.0470028273153016,0.688970094290185
47,3.360077967781104,3.362320219294557,2.7375819924402824,3.9679713834757715,0.28073616681269314,0.24541955457838743,0.04739376231565601,0.692853942251902
48,3.3560189035086267,3.3581832337813005,2.7304070345720906,3.964836816608749,0.28298126140565755,0.2478022837509876,0.04783439129726493,0.6975668715063533
49,3.352061041108203,3.3542042364942164,2.7268802184196574,3.9623997270299762,0.28518427764561993,0.25010860752972036,0.04817966973551013,0.6998684106213249
50,3.3483059736218346,3.350408408850483,2.723392544807289,3.958910466743655,0.2872870994945404,0.25232205413449077,0.04867813863524064,0.702134511370812
51,3.344357118005328,3.346241793898592,2.719745195945819,3.9555485037491205,0.2894999217677721,0.2547666127318612,0.04916304584896349,0.7044938368298508
52,3.3401678569956683,3.3419987673420555,2.7155388948369334,3.950847157778801,0.29184998952978114,0.2572719682652723,0.04984883135142434,0.7072011778216067
53,3.336153871509789,3.3380065513307606,2.709574956379481,3.947136578849826,0.2941170477359193,0.25964388922339926,0.05039647237818744,0.7110147723150538
54,3.332354484629284,3.3346982658308133,2.7059339418406423,3.943859161914913,0.2962776841682253,0.2616201784716032,0.05088492368064205,0.7133284377191452
55,3.3283115104554972,3.330508641015455,2.702187089102359,3.9398745525043366,0.298576382225567,0.2641368574015017,0.05148480636700364,0.7156977529800841
56,3.3240164453472025,3.326250148392165,2.6961206167452025,3.9373498087347913,0.30101846562963563,0.26671075799428945,0.05186835944846517,0.7195087273289266
57,3.3199913414003275,3.3220857806899358,2.6882565267077267,3.9335712131022924,0.3033236821775484,0.2692431467208859,0.0524474463922305,0.7244023105344048
58,3.316139205196694,3.3183808501498606,2.6815660953512213,3.9306865041780927,0.30554318774241607,0.2715088710398087,0.052893654324647106,0.7285236577694852
59,3.311996296279371,3.3139979405029036,2.67520154700356,3.927959249915407,0.3079285448016569,0.2742045999449172,0.05331879075683047,0.732408175306043
60,3.307664691272925,3.310124746305082,2.6683357594174786,3.925121624286901,0.3104256171006533,0.276600646516761,0.0537645541692529,0.7365588522312844
61,3.303619917022564,3.3066310011669326,2.662826337539427,3.9224707823039657,0.31277362558118693,0.2787729993650953,0.05418415169269202,0.7398594846018614
62,3.2996229863333166,3.302475436989417,2.6558762307198873,3.919599359702844,0.31509961092581223,0.2813704719232812,0.05464214899950351,0.7439847803022547
63,3.2953933502024424,3.2984958279128183,2.6508543834100897,3.914943802164518,0.3175624854587616,0.28387167957127774,0.05539248138441264,0.7469387077217142
64,3.2911191910188595,3.294001132727199,2.645100683883592,3.9113312502725646,0.32005932810788057,0.2867127212786688,0.05598137479624825,0.7502953013319471
65,3.287044275669988,3.2903941128354375,2.63789804586243,3.9080428001648655,0.32245128907981435,0.28900493034503705,0.05652256403960788,0.7544551187903994
66,3.2829124561050813,3.2862632388306823,2.629928800428626,3.9058964363708517,0.32487916096403124,0.29164335561268767,0.05687843340355446,0.7590029036465917
67,3.278585796066081,3.2814700839177284,2.625297488738872,3.9009688037152186,0.32742413428969014,0.29472247446455024,0.05770344176043441,0.7616192879480593
68,3.274320015746247,3.2780384361558843,2.6189833468313455,3.8976514527954644,0.329942507544794,0.2969385361329513,0.058265156515443665,0.7651548018555375
69,3.2702115931736806,3.274371169172679,2.6126631151499073,3.8947187280534514,0.33237660676168224,0.2993173643059201,0.05876601568296865,0.768657167057217
70,3.2659658778297977,3.2704615683943583,2.606514018036998,3.8914925606101063,0.3348942256423381,0.3018653672509085,0.05932165078010196,0.7720294787028059
71,3.261523461561583,3.266140152255975,2.600146910856565,3.888197304203607,0.33752942465438474,0.3046960275009002,0.05989426231591424,0.775484731230544
72,3.2572135649739367,3.2612076318844707,2.5929265585431853,3.884938451416553,0.3400958324381212,0.30794512354705256,0.06046563568430891,0.7793577666878905
73,3.253101071785173,3.257739327535588,2.586329367965441,3.8815361651995484,0.3425544665048953,0.3102411996298913,0.061067596946731216,0.7828544526616986
74,3.248789240277569,3.253592303846709,2.5793218057482945,3.8780488823326666,0.34513111164373017,0.3129989185293721,0.06169041074795103,0.786524600991407
75,3.2442686905880804,3.249321855592056,2.5748611087248072,3.8752506428981066,0.34783053172283074,0.31585259811980904,0.06219444211646034,0.7888371364077628
76,3.2399336697738046,3.2452659966694215,2.567126495303805,3.8723674974450937,0.35043076449115834,0.3185757984741667,0.06271779253484602,0.7928034703815288
77,3.235732887585265,3.240875468331801,2.5601556197339495,3.8691465820399693,0.35296048475281777,0.32153773576735883,0.06330731282398505,0.7963307844886611
78,3.2313445109997403,3.236505318154582,2.554566245777328,3.865613505891345,0.35559923363256773,0.3245002507672904,0.06395990968912661,0.7991266163702718
79,3.2267956378182445,3.232366224789648,2.5487866339909337,3.862891702543679,0.3583317512884945,0.3273191525560698,0.06446692473316566,0.8019872542447839
80,3.222461454909644,3.227981170891608,2.542831580026002,3.8609213460637593,0.3609477172835197,0.33031922053421064,0.06483628802409563,0.8049025542353884
81,3.2181761103210347,3.2240373850091166,2.5370669512356794,3.856635184487838,0.3635405348215766,0.33302924432441994,0.06564659795137115,0.8076934890386093
82,3.2137112952882467,3.21992173684911,2.530804696311997,3.8528565626851274,0.36623775462050434,0.3358691856264146,0.0663687440494734,0.8106908386994157
83,3.209158514610717,3.215947717332175,2.5226630824749274,3.849692957893353,0.36898889182882155,0.3386227107638235,0.06697902516940743,0.8145339702522354
84,3.204785989286512,3.2117096045015536,2.513406295124497,3.846764407306115,0.3716403205674179,0.34157130522722506,0.06754860839726641,0.8188299713199342
85,3.2004028929552866,3.2076174451224784,2.5068004577440197,3.843547386663329,0.37429897315571675,0.34443003012841233,0.06817946942143444,0.8218480194722668
86,3.195862771864094,3.203198852353986,2.4999470543672198,3.839424962101645,0.37705128072465693,0.34752948468961803,0.06899585203912666,0.8249374004885145
87,3.19129831271158,3.1988428934009185,2.4933836823183744,3.8366744583553394,0.3798233562481153,0.35059770453186084,0.06954557382798417,0.8278563838406793
88,3.1868701036108433,3.1943520095796867,2.4853418599297785,3.833069763894699,0.38251619931827346,0.35377394679457996,0.070272158148472,0.8313801298076772
89,3.182428700569315,3.1900294662394755,2.478074987281749,3.8299643926244666,0.3852146120687909,0.35684337095228574,0.0709037104033287,0.8345146378843276
90,3.177829177885389,3.1859076966546644,2.4708530246111082,3.82564088113243,0.38800911647808245,0.3597812151682078,0.07179173927438182,0.8375833060057563
91,3.1732740836394777,3.1812219154668595,2.463722005357169,3.8220796679033784,0.3907819782142029,0.3631338689976523,0.072530888619625,0.8405681590797028
92,3.1688370792288785,3.177248760990079,2.456446987794972,3.819152136909727,0.39348427747743286,0.36598711340454537,0.07314376423441173,0.8435673575517749
93,3.1642642998942496,3.1726011711447706,2.4494795906136884,3.816853428804226,0.39626650139621516,0.36933665480374694,0.07362833191679259,0.8463964467986362
94,3.159556451677293,3.1684226516778535,2.4395411793472075,3.8141624462578414,0.3991287829120927,0.37235892617450667,0.07419934757807486,0.8503593517463908
