time,R,COR,IOR,SOR
413,2.6018150231520485,0.4358517822106239,0.4551302029860623,
414,2.5877852522924734,0.4335185370954216,0.45333844763225883,
415,2.573576436351046,0.431128710809199,0.4515069995935929,
416,2.5591929034707466,0.42868091276765646,0.44963552231767473,
417,2.544639035015027,0.4261736704681154,0.4477236745808304,
418,2.5299192642332047,0.4236054247699893,0.44577111068292075,
419,2.5150380749100543,0.42097452518845635,0.44377748065836753,
420,2.5,0.41827922527876304,0.4417424305044161,0.4
421,2.4848096202463372,0.4155176782053776,0.4396656024277098,
422,2.4694715627858908,0.4126879326091137,0.43754663511030456,
423,2.4539904997395467,0.4097879289064369,0.43538516399631166,
424,2.4383711467890774,0.4068154961784862,0.43318082160041127,
425,2.4226182617406993,0.40376834983280907,0.43093323783954157,
426,2.4067366430758,0.40064409024832076,0.4286420403891296,
427,2.390731128489274,0.3974402026432856,0.4263068550652924,
428,2.374606593415912,0.39415405843680223,0.42392730623450636,
429,2.3583679495453005,0.39078291840579543,0.4215030172523049,
430,2.342020143325669,0.38732393797111603,0.4190336109326392,
431,2.325568154457157,0.3837741749770025,0.4165187100496037,
432,2.3090169943749475,0.380130600356605,0.4139579378733035,
433,2.2923717047227368,0.3763901121008784,0.4113509187417085,
434,2.275637355816999,0.37254955296698833,0.4086972786704215,
435,2.2588190451025207,0.36860573237309435,0.4059966460023572,
436,2.241921895599668,0.3645554529262772,0.4032486520994036,
437,2.224951054343865,0.36039554201636503,0.4004529320782189,
438,2.2079116908177596,0.3561228888770545,0.39760912559238604,
439,2.190808995376545,0.3517344874633347,0.39471687766322716,
440,2.1736481776669305,0.34722748541694876,0.3917758395616487,
441,2.1564344650402307,0.34259923928569896,0.38878566974346196,
442,2.1391731009600656,0.33784737602428944,0.3857460348406985,
443,2.1218693434051477,0.33296986063124046,0.38265661071148854,
444,2.1045284632676533,0.327965069566313,0.3795170835511596,
445,2.087155742747658,0.3228318693455285,0.37632715106724024,
446,2.0697564737441256,0.3175696994279033,0.37308652372112755,
447,2.052335956242944,0.3121786581937921,0.36979492603921055,
448,2.034899496702501,0.3066595904767092,0.3664520979962758,
449,2.0174524064372834,0.3010141747598429,0.3630577964740563,
450,2.0,0.2952450078003348,0.35961179679779254,0.26
451,1.9825475935627166,0.28935568411796947,0.35611389435367685,
452,1.9651005032974993,0.2833508675031551,0.3525639062900477,
453,1.9476640437570565,0.2772363514879554,0.3489616733051604,
454,1.9302435262558746,0.27101910561105924,0.34530706152432633,
455,1.9128442572523419,0.2647073043204435,0.34159996446913415,
456,1.8954715367323467,0.25831033552085125,0.33784030512138313,
457,1.8781306565948526,0.2518387861064353,0.3340280380842396,
458,1.8608268990399346,0.24530440233273956,0.33016315184298056,
459,1.843565534959769,0.23872002357592675,0.3262456711275215,
460,1.8263518223330697,0.23209948888624102,0.32227565937869623,
461,1.8091910046234552,0.22545751673733389,0.3182532213200341,
462,1.7920883091822408,0.21880955945828057,0.31417850563646704,
463,1.7750489456561351,0.21217163495237853,0.31005170776107766,
464,1.7580781044003322,0.20556013938776344,0.30587307277061215,
465,1.7411809548974793,0.1989916455164484,0.30164289839005537,
466,1.724362644183001,0.19248269206930793,0.29736153810605237,
467,1.7076282952772632,0.18604957022240193,0.29302940438844194,
468,1.6909830056250525,0.1797081133879431,0.2886469720185192,
469,1.6744318455428435,0.17347349652521457,0.28421478152198454,
470,1.6579798566743313,0.16736005079118754,0.27973344270376327,
471,1.6416320504546997,0.1613810986808375,0.2752036382810571,
472,1.625393406584088,0.15554881388952055,0.27062612761007293,
473,1.6092688715107264,0.14987410902890633,0.26600175050087543,
474,1.5932633569241998,0.14436655312025212,0.26133143111373053,
475,1.5773817382593007,0.13903431955488316,0.2566161819291398,
476,1.5616288532109226,0.13388416402882988,0.25185710778249126,
477,1.5460095002604533,0.1289214308938689,0.2470554099529082,
478,1.5305284372141095,0.12415008547289734,0.2422123902944291,
479,1.515190379753663,0.1195727691979259,0.23732945539610897,
480,1.5000000000000002,0.11519087395964357,0.23240812075600187,0.1
481,1.4849619250899457,0.11100463180677471,0.22745001495227143,
482,1.4700807357667953,0.1070132160849253,0.2224568837928737,
483,1.4553609649849728,0.10321485023099915,0.2174305944233738,
484,1.4408070965292534,0.09960692070631433,0.2123731393705256,
485,1.4264235636489542,0.09618609092207672,0.20728664049721623,
486,1.412214747707527,0.09294841344803972,0.2021733528423514,
487,1.3981849768479515,0.08988943826522007,0.19703566831715233,
488,1.3843385246743418,0.0870043152974981,0.19187611922725248,
489,1.3706796089501627,0.08428788991159977,0.1866973815878792,
490,1.3572123903134607,0.08173479049326296,0.1815022781973557,
491,1.3439409710094925,0.07933950757796523,0.17629378143214308,
492,1.3308693936411418,0.0770964643312508,0.17107501572471817,
493,1.3180016399375016,0.07500007843450458,0.16584925968379335,
494,1.305341629541003,0.07304481563832448,0.1606199478147072,
495,1.2928932188134525,0.07122523540122484,0.1553906717963813,
496,1.2806601996613487,0.06953602914152113,0.1501651812699865,
497,1.2686462983808295,0.0679720517010653,0.14494738409352292,
498,1.256855174522606,0.0665283466573932,0.1397413460158821,
499,1.2452904197772279,0.0652001661320985,0.13455128972369343,
